"standard_deviation_of_life_satisfaction","all_causes_disability_adjusted_life_years_who_2015","share_of_population_covered_by_health_insurance_ilo_2014","current_health_expenditure_per_capita_ppp_current_international","haq_index_ihme_2017","beds_in_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_not_for_profit_privately_owned_hospitals_per_1_000_population_oecd","beds_in_publicly_owned_hospitals_per_1_000_population_oecd","acute_care_beds_per_1_000_population_oecd","dentists_per_100_000_population_oecd","for_profit_privately_owned_hospitals_per_million_population_oecd","general_hospitals_per_million_population_oecd","hospitals_per_million_population_oecd","long_term_care_beds_per_1_000_population_oecd","midwives_per_1_000_live_births_oecd","not_for_profit_privately_owned_hospitals_per_million_population_oecd","nurses_per_1_000_population_oecd","physicians_per_1_000_population_oecd","psychiatric_care_beds_per_1_000_population_oecd","psychiatrists_per_1_000_population_oecd","publicly_owned_hospitals_per_million_population_oecd","surgical_specialists_per_1_000_population_oecd","hospital_beds_per_1_000_population_oecd","years_lived_with_disability_ihme","out_of_pocket_expenditure_per_capita_on_healthcare_ppp_usd_who_global_health_expenditure","total_gross_official_disbursements_for_medical_research_and_basic_heath_sectors"
1.71557884192765,29357,22.8,980.2299724,61.2,0.466795896335601,0.701728228164625,2.18985803846701,2.72539319325743,0.959219923437706,11.2584286445508,14.9678655042871,25.9547665975787,0.363298982276135,81.370198036914,2.73281695164491,11.754077167791,4.36312510594038,0.390796227767792,0.124151794041014,11.4247583108193,0.502626889708597,2.74404036388352,9.63,428.47943,2.73e+09
1.78274814519602,35784,51.1,495.1650809,61,0.569999774324991,0.958736957057872,3.74187542270178,3.92433815061904,1.06039509565724,9.34916495244637,14.9839334080699,25.7028558744841,0.643074863981179,68.9352133845836,4.53722158425149,14.0530067988102,5.21175264383873,0.793399146412387,0.183604313632058,13.8429212930708,0.720743657365151,4.50684121258073,10.09,306.79916,1.337e+10
1.74825690826937,36007,21.6,578.4609406,64.4,0.420924914936157,0.703672409402238,2.36394208633421,2.82562904124713,0.974310632575328,6.54110571362815,13.3855465606361,19.7053620751749,0.309796592580789,67.1943600142944,3.78437967953681,13.070119714783,4.59753767747459,0.363536492765985,0.136429216104199,10.4740588899324,0.566390770101629,2.92286166951512,8.99,161.16724,3.15e+09
1.68134135931336,82201,47.3373310122796,789.5788502,48.4,0.532073298555674,1.06754803663519,1.56940198632021,2.40829657208694,1.01813546626326,11.4867109567475,12.3384156018363,22.703828237625,0.219022174173927,32.6849767193954,3.69839955052698,9.94978596739822,4.557831820742,0.337169801319104,0.128585019013598,7.79319465184627,0.567854321615425,2.14356799728721,8.81,568.37732,8.8e+08
1.8061254499353,26242,92.9,1886.814387,81.4,0.24,0.12,4.34,3.45,1.38,5.31,15.94,22.77,0.91,68.36,2.28,10.45,5.15,0.53,0.18,15.18,0.85,4.69,10.41,429.6655,12275102040.2381
0,54964,12.0020840033866,65.60194586,44.2,0.66999970520013,0,2.14999905400042,2.77999877680054,0,7.32999677480142,17.4799923088034,18.8999916840037,0,0,0,0,0,0.0499999780000097,0.0499999780000097,11.5699949092022,0.439999806400085,1.44999979239686,7.72,24.804361,3.9209e+11
1.68696021387462,39681,100,331.3576231,46.6,0.452410544156397,0.115506053512533,2.80571710812883,3.07979501312014,1.22720326435264,10.6631705692172,26.5828719213551,34.4246777029513,0.541310228307666,92.5230572001934,1.6171332924111,17.8688561031056,5.75571479260424,0.543406373824563,0.156075701898714,17.2338082645779,0.604574525082047,2.97870410982914,8.17,70.953873,1.428e+10
1.746749282,19843,100,3996.436879,89.6,0.15,0.563028795791071,3.13,2.8,1.01,14.34,23.6,44.84,0.41,85.96,4.15003226176736,19.69,3.84,0.39,0.24,30.5,0.56,3.28,11.21,794.92712,18608128315.343
1.926970959,19104,99.9,4542.307106,87.9,1.45,0.84,3.68,3.09,0.998287370599334,14.99,28.65,45.55,0.47,82.6238731427577,10.17,16.5030726047557,4.81697131300098,0.84,0.23,20.4,0.48,5.98,10.64,308.73276,32345430647.0637
1.57710917350842,58498,57.6,480.8514802,51.4,0.682319954229977,1.25902428554757,1.58631886842604,2.80013540603206,0.819451953596344,11.3794217868376,10.9524720295201,19.8591990181113,0.346770128113953,35.3882931744189,4.03555411012133,8.72649254655819,5.53965961924005,0.502950286482648,0.15323186118421,5.45975673039045,0.823422990099695,2.34267667004425,8.94,124.56293,3.29e+09
