"","Entity","BCG.immunization.coverage.among.1.year.olds..WHO.2017.","Hepatitis.B..HepB3..immunization.coverage.among.1.year.olds..WHO.2017.","DTP3.immunization.coverage.among.1.year.olds..WHO.2017.","Polio..Pol3..immunization.coverage.among.1.year.olds..WHO.2017.","Measles..MCV..immunization.coverage.among.1.year.olds..WHO.2017.","Number.of.confirmed.tetanus.cases..WHO.2017.","Number.confirmed.polio.cases..WHO.2017.","Number.of.confirmed.pertussis.cases..WHO.2017.","Number.of.confirmed.measles.cases..WHO.2017.","Number.of.confirmed.diphtheria.cases..WHO.2017.","Estimated.deaths.due.to.tuberculosis.per.100.000.population..excluding.HIV..WHO.2017.","Estimated.number.of.deaths.due.to.tuberculosis..excluding.HIV..WHO.2017.","Total.gross.official.disbursements.for.medical.research.and.basic.heath.sectors","Public.expenditure.on.health..GDP..OWID.extrapolated.series.","How.much.we.think.we.spend.on.health.expenditure..IPSOS..2016..","How.much.we.actually.spend.on.health.expenditure..IPSOS..2016..","Percentage.of.persons.without.health.insurance....","Out.of.pocket.expenditure.per.capita.on.healthcare..PPP.USD...WHO.Global.Health.Expenditure.","Old.Age","Health","Public.expenditure.on.health.per.capita.in.developing.countries..PPP...World.Bank..WDI...2017..","Healthy.Life.Expectancy..IHME.","Life.Expectancy..IHME.","Years.Lived.With.Disability..IHME.","Beds.in.for.profit.privately.owned.hospitals..number...OECD.","Beds.in.for.profit.privately.owned.hospitals..per.1.000.population...OECD.","Beds.in.not.for.profit.privately.owned.hospitals..number...OECD.","Beds.in.not.for.profit.privately.owned.hospitals..per.1.000.population...OECD.","Beds.in.publicly.owned.hospitals..number...OECD.","Beds.in.publicly.owned.hospitals..per.1.000.population...OECD.","Acute.care.beds..number...OECD.","Acute.care.beds..per.1.000.population...OECD.","Dentists..per.100.000.population...OECD.","Dentists..headcount...OECD.","For.profit.privately.owned.hospitals..number...OECD.","For.profit.privately.owned.hospitals..per.million.population...OECD.","General.hospitals..number...OECD.","General.hospitals..per.million.population...OECD.","Hospitals..number...OECD.","Hospitals..per.million.population...OECD.","Long.term.care.beds..number...OECD.","Long.term.care.beds..per.1.000.population...OECD.","Long.term.care.beds..per.1.000.population.aged.65....OECD.","Midwives..headcount...OECD.","Midwives..per.1.000.live.births...OECD.","Not.for.profit.privately.owned.hospitals..number...OECD.","Not.for.profit.privately.owned.hospitals..per.million.population...OECD.","Nurses..per.1.000.population...OECD.","Nurses..headcount...OECD.","Physicians..per.1.000.population...OECD.","Physicians..headcount...OECD.","Psychiatric.care.beds..number...OECD.","Psychiatric.care.beds..per.1.000.population...OECD.","Psychiatrists..per.1.000.population...OECD.","Psychiatrists..headcount...OECD.","Publicly.owned.hospitals..number...OECD.","Publicly.owned.hospitals..per.million.population...OECD.","Surgical.specialists..per.1.000.population...OECD.","Surgical.specialists..headcount...OECD.","Hospital.beds..number...OECD.","Hospital.beds..nurse.to.bed.ratio..OECD.","Hospital.beds..per.1.000.population...OECD.","HAQ.Index..IHME..2017..","Health.expenditure.per.capita..PPP..World.Bank..2016..","Current.health.expenditure.per.capita..PPP..current.international...","Health.Expenditure.and.Financing..per.capita...OECDstat..2017..","Public.Expenditure.on.Health..Tanzi...Schuktnecht..2000..","Share.of.population.covered.by.health.insurance..ILO..2014..","All.causes...Disability.Adjusted.Life.Years..WHO..2015..","Share.of.people.who.disagree.vaccines.are.important.for.children.to.have","Share.of.people.who.agree.vaccines.are.safe","Share.of.people.who.disagree.vaccines.are.safe","Share.of.people.who.agree.vaccines.are.effective","Share.of.people.who.disagree.vaccines.are.effective","Share.of.people.who.agree.vaccines.are.important.for.children.to.have","Standard.deviation.of.life.satisfaction","Age-standardised diabetes prevalence (male)","Age-standardised diabetes prevalence (female)","Crude diabetes prevalence (male)","Crude diabetes prevalence (female)","Ratio of diabetes to obesity prevalence","Ratio of diabetes to overweight prevalence","Deaths - No access to handwashing facility - Sex:both - Age:70+ (Number)","Deaths - Unsafe sanitation - Sex:both - Age:70+ (Number)","Deaths - Unsafe water source - Sex:both - Age:70+ (Number)","Deaths - No access to handwashing facility - Sex:both - Age:70+ (RAte)","Deaths - Unsafe sanitation - Sex:both - Age:70+ (Rate)","Deaths - Unsafe water source - Sex:both - Age:70+ (Rate)","Male lung cancer deaths per 100,000 (WHO (IARC) (2016))","Dementia (IHME (2017))","Cardiovascular diseases (IHME (2017))","Stroke (IHME (2017))","Kidney disease (IHME (2017))","Respiratory disease (IHME (2017))","Liver disease (IHME (2017))","Diabetes, blood and endocrine disease (IHME (2017))","Digestive disease (IHME (2017))","Hepatitis (IHME (2017))","Meningitis (IHME (2017))","Cancers (IHME (2017))","Parkinson's disease (IHME (2017))","Prevalence of obesity (both sexes) - WHO (2019)","Prevalence of obesity (male) - WHO (2019)","Prevalence of obesity (female) - WHO (2019)","Cost of calorie sufficient diet (2017 USD per day)","Cost of nutrient adequate diet (2017 USD per day)","Cost of healthy diet (2017 USD per day)","Calorie sufficient diet cost (% of $1.20 poverty line)","Nutrient adequate diet cost (% of $1.20 poverty line)","Healthy diet cost (% of $1.20 poverty line)","Calorie sufficient diet cost (% of average food expenditure)","Nutrient adequate diet cost (% of average food expenditure)","Healthy diet cost (% of average food expenditure)","Calorie sufficient diet cost (% cannot afford)","Nutrient adequate diet cost  (% cannot afford)","Healthy diet cost  (% cannot afford)","Calorie sufficient diet cost (number cannot afford)","Nutrient adequate diet cost  (number cannot afford)","Healthy diet cost (number cannot afford)","Population with access to improved sanitation","Population without access to improved sanitation","Life satisfaction in Cantril Ladder (World Happiness Report 2019)","Total.COVID.19.tests.performed","Total.COVID.19.tests.performed.per.million.people","Alpha","B.1.1.277","B.1.1.302","B.1.160","B.1.177","B.1.221","B.1.258","B.1.367","Beta","Delta","Epsilon","Eta","Gamma","Iota","Kappa","S.677H.Robin1","S.677P.Pelican","others","non_who","Lambda","B.1.621","B.1.620","B.1.1.519","Daily.new.confirmed.cases.of.COVID.19","Daily.new.confirmed.deaths.due.to.COVID.19","Total.confirmed.cases.of.COVID.19","Total.confirmed.deaths.due.to.COVID.19","Daily.new.confirmed.cases.of.COVID.19.per.million.people","Daily.new.confirmed.deaths.due.to.COVID.19.per.million.people","Total.confirmed.cases.of.COVID.19.per.million.people","Total.confirmed.deaths.due.to.COVID.19.per.million.people","Days.since.the.total.confirmed.cases.of.COVID.19.reached.100","Days.since.the.total.confirmed.deaths.of.COVID.19.reached.5","Days.since.the.total.confirmed.cases.of.COVID.19.per.million.people.reached.1","Days.since.the.total.confirmed.deaths.of.COVID.19.per.million.people.reached.0.1","Case.fatality.rate.of.COVID.19....","Case.fatality.rate.of.COVID.19......Only.observations.with..100.cases.","Days.since.30.daily.new.confirmed.cases.recorded","Days.since.50.daily.new.confirmed.cases.recorded","Days.since.10.daily.new.confirmed.deaths.recorded","Days.since.5.daily.new.confirmed.deaths.recorded","Days.since.3.daily.new.confirmed.deaths.recorded","Daily.new.confirmed.deaths.due.to.COVID.19..rolling.7.day.average..right.aligned.","Daily.new.confirmed.cases.due.to.COVID.19..rolling.7.day.average..right.aligned.","Days.since.daily.new.confirmed.cases.of.COVID.19.per.million.people..rolling.7.day.average..right.aligned..reached.1","Days.since.daily.new.confirmed.deaths.due.to.COVID.19.per.million.people..rolling.7.day.average..right.aligned..reached.0.1","Daily.new.confirmed.cases.of.COVID.19..rolling.3.day.average..right.aligned.","Daily.new.confirmed.deaths.due.to.COVID.19..rolling.3.day.average..right.aligned.","Daily.new.confirmed.cases.of.COVID.19.per.million.people..rolling.7.day.average..right.aligned.","Daily.new.confirmed.deaths.due.to.COVID.19.per.million.people..rolling.7.day.average..right.aligned.","Days.since.daily.new.confirmed.cases.of.COVID.19..rolling.7.day.average..right.aligned..reached.30","Days.since.daily.new.confirmed.deaths.due.to.COVID.19..rolling.7.day.average..right.aligned..reached.5","Days.since.daily.new.confirmed.deaths.due.to.COVID.19.per.million.people..rolling.7.day.average..right.aligned..reached.0.01","Daily.new.confirmed.cases.of.COVID.19.per.million.people..rolling.3.day.average..right.aligned.","Daily.new.confirmed.deaths.due.to.COVID.19.per.million.people..rolling.3.day.average..right.aligned.","Days.since.the.total.confirmed.cases.of.COVID.19.reached.100..with.population...5M.","Has.population...5M.AND.had..100.cases..21.days.ago.AND.has.testing.data","Doubling.days.of.total.confirmed.cases..3.day.period.","Doubling.days.of.total.confirmed.cases..7.day.period.","Doubling.days.of.total.confirmed.deaths..3.day.period.","Doubling.days.of.total.confirmed.deaths..7.day.period.","Weekly.cases","Weekly.deaths","Weekly.case.growth....","Weekly.death.growth....","Biweekly.cases","Biweekly.deaths","Biweekly.case.growth....","Biweekly.death.growth....","Weekly.cases.per.million.people","Weekly.deaths.per.million.people","Biweekly.cases.per.million.people","Biweekly.deaths.per.million.people","Case.fatality.rate.of.COVID.19......Short.term.","Daily.ICU.occupancy","Daily.ICU.occupancy.per.million","Daily.hospital.occupancy","Daily.hospital.occupancy.per.million","Weekly.new.ICU.admissions","Weekly.new.ICU.admissions.per.million","Weekly.new.hospital.admissions","Weekly.new.hospital.admissions.per.million","school_closures","workplace_closures","cancel_public_events","close_public_transport","public_information_campaigns","restrictions_internal_movements","international_travel_controls","fiscal_measures","emergency_investment_healthcare","investment_vaccines","contact_tracing","stringency_index","restriction_gatherings","stay_home_requirements","income_support","debt_relief","international_support","testing_policy","containment_index","facial_coverings","vaccination_policy","vaccine_eligibility","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","annotation","cumulative_tests_per_case","cumulative_positivity_rate","testing_observations","days_since_observation","observations_found","new_tests_7day_smoothed","new_tests_per_thousand_7day_smoothed","short_term_tests_per_case","short_term_positivity_rate","Importance..Larson.et.al..2016..","Safety..Larson.et.al..2016..","Effectiveness..Larson.et.al..2016..","Religious.compatibility..Larson.et.al..2016..","Indoor..10.to.14.years..x","Indoor..15.to.19.years..x","Indoor..20.to.24.years..x","Indoor..25.to.29.years..x","Indoor..30.to.34.years..x","Indoor..35.to.39.years..x","Indoor..40.to.44.years..x","Indoor..45.to.49.years..x","Indoor..5.to.9.years..x","Indoor..50.to.54.years..x","Indoor..55.to.59.years..x","Indoor..60.to.64.years..x","Indoor..65.to.69.years..x","Indoor..70.to.74.years..x","Indoor..75.to.79.years..x","Indoor..80..years..x","Indoor..Under.5s..x","Outdoor..10.to.14.years..x","Outdoor..15.to.19.years..x","Outdoor..20.to.24.years..x","Outdoor..25.to.29.years..x","Outdoor..30.to.34.years..x","Outdoor..35.to.39.years..x","Outdoor..40.to.44.years..x","Outdoor..45.to.49.years..x","Outdoor..5.to.9.years..x","Outdoor..50.to.54.years..x","Outdoor..55.to.59.years..x","Outdoor..60.to.64.years..x","Outdoor..65.to.69.years..x","Outdoor..70.to.74.years..x","Outdoor..75.to.79.years..x","Outdoor..80..years..x","Outdoor..Under.5s..x","Excess.mortality.from.air.pollution..all.sources..x","Excess.mortality.from.fossil.fuels.x","Excess.mortality.from.all.anthropogenic.pollution.x","Total.Years.Life.Lost.from.air.pollution..all.sources..x","Total.Years.Life.Lost.from.fossil.fuels.x","Total.Years.Life.Lost.from.all.anthropogenic.pollution.x","Death.rates.from.all.air.pollution..per.100.000..x","Death.rates.from.air.pollution.from.fossil.fuels..per.100.000..x","Death.rates.from.all.anthropogenic.air.pollution..per.100.000..x","YLL.rates.from.all.air.pollution..per.100.000..x","YLL.rates.from.air.pollution.from.fossil.fuels..per.100.000..x","YLL.rates.from.anthropogenic.air.pollution..per.100.000..x","Deaths.from.fossil.pollution.as.a.share.of.total.air.pollution.deaths.x","Deaths.from.fossil.pollution.as.a.share.of.total.anthropogenic.air.pollution.deaths.x","Deaths.from.anthropogenic.pollution.as.a.share.of.total.air.pollution.deaths.x","Indoor..10.to.14.years..y","Indoor..15.to.19.years..y","Indoor..20.to.24.years..y","Indoor..25.to.29.years..y","Indoor..30.to.34.years..y","Indoor..35.to.39.years..y","Indoor..40.to.44.years..y","Indoor..45.to.49.years..y","Indoor..5.to.9.years..y","Indoor..50.to.54.years..y","Indoor..55.to.59.years..y","Indoor..60.to.64.years..y","Indoor..65.to.69.years..y","Indoor..70.to.74.years..y","Indoor..75.to.79.years..y","Indoor..80..years..y","Indoor..Under.5s..y","Outdoor..10.to.14.years..y","Outdoor..15.to.19.years..y","Outdoor..20.to.24.years..y","Outdoor..25.to.29.years..y","Outdoor..30.to.34.years..y","Outdoor..35.to.39.years..y","Outdoor..40.to.44.years..y","Outdoor..45.to.49.years..y","Outdoor..5.to.9.years..y","Outdoor..50.to.54.years..y","Outdoor..55.to.59.years..y","Outdoor..60.to.64.years..y","Outdoor..65.to.69.years..y","Outdoor..70.to.74.years..y","Outdoor..75.to.79.years..y","Outdoor..80..years..y","Outdoor..Under.5s..y","Excess.mortality.from.air.pollution..all.sources..y","Excess.mortality.from.fossil.fuels.y","Excess.mortality.from.all.anthropogenic.pollution.y","Total.Years.Life.Lost.from.air.pollution..all.sources..y","Total.Years.Life.Lost.from.fossil.fuels.y","Total.Years.Life.Lost.from.all.anthropogenic.pollution.y","Death.rates.from.all.air.pollution..per.100.000..y","Death.rates.from.air.pollution.from.fossil.fuels..per.100.000..y","Death.rates.from.all.anthropogenic.air.pollution..per.100.000..y","YLL.rates.from.all.air.pollution..per.100.000..y","YLL.rates.from.air.pollution.from.fossil.fuels..per.100.000..y","YLL.rates.from.anthropogenic.air.pollution..per.100.000..y","Deaths.from.fossil.pollution.as.a.share.of.total.air.pollution.deaths.y","Deaths.from.fossil.pollution.as.a.share.of.total.anthropogenic.air.pollution.deaths.y","Deaths.from.anthropogenic.pollution.as.a.share.of.total.air.pollution.deaths.y"
"1","Afghanistan",86,78,78,77,68,74,NA,432,1154,0,37,12000,1.6701e+11,2.93283372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.565728,12.2499833,8.8120829,8.8120829,2.05,0.46,21.46226904,39.57352779,54.68133576,4.669467218,8.609867408,11.89681782,11.3,60.61,830.19,245.88,74.52,103.76,32.19,201.65,37.47,2.18,17.89,159.11,3.3,5.5,3.2,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10761942,22974552,2.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,7,41145,1529,2.903,0.18,1056.942,39.277,213,206,218,212,3.716,3.716,216,202,184,184,203,4.28571,110,200,177,125.66667,6,2.82586,0.11014,202,175,213,3.22833,0.15433,213,0,225.9,256.83,175.6,244.86,770,30,102.099737532808,57.8947368421053,1151,49,55.5405405405405,122.727272727273,19.78,0.771,29.567,1.259,7.317,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,0,0,4,NA,NA,0,0,35.19,0,0,0,0,NA,1,31.79,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,3.6,8.5,5.8,9.3,172,98,91,525,792,1201,1720,2285,298,2811,3091,3331,3570,3103,2297,2024,6948,123,71,65,420,635,979,1407,1879,214,2304,2528,2720,2905,2530,1854,1635,5156,25376,2494,4384,1224383,107238,195192,78.01518738,7.66747625,13.47803363,3764.205122,329.6891813,600.0922311,9.828184111,56.88868613,17.27616646,172,98,91,525,792,1201,1720,2285,298,2811,3091,3331,3570,3103,2297,2024,6948,123,71,65,420,635,979,1407,1879,214,2304,2528,2720,2905,2530,1854,1635,5156,25376,2494,4384,1224383,107238,195192,78.01518738,7.66747625,13.47803363,3764.205122,329.6891813,600.0922311,9.828184111,56.88868613,17.27616646
"2","Africa",80,76,76,76,74,3529,NA,7565,52754,1654,45,450000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,5.6,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8671,183,1738382,41788,NA,NA,NA,NA,231,228,NA,NA,2.404,2.404,233,226,220,221,224,224.57143,10311.14286,NA,NA,9470,215.66667,NA,NA,226,219,NA,NA,NA,NA,0,126.2,114.42,133.26,126.54,72178,1572,1.01323928681389,-4.49574726609964,143632,3218,19.2669539728803,11.0804280289955,NA,NA,NA,NA,2.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956711,67132,230333,39986277,2209333,9149427,80.7691847,5.667539003,19.44558871,3375.793727,186.5203025,772.429458,7.016957054,29.14562829,24.07550451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956711,67132,230333,39986277,2209333,9149427,80.7691847,5.667539003,19.44558871,3375.793727,186.5203025,772.429458,7.016957054,29.14562829,24.07550451
"3","Albania",99,98,98,98,98,NA,NA,NA,NA,NA,0.4,10,2.01e+09,2.93637328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6878707,7.081062,8.0693345,8.0693345,0.47,0.18,0.1504723,0.703497643,1.804095769,0.059673811,0.278990789,0.715462385,29.44,28.82,374.06,136.5,11.15,21.85,8.57,19.79,5.47,0.08,0.98,122.34,4.21,21.7,21.6,21.8,0.759638581,2.588742379,4.281675858,63.46186972,216.2692046,357.7005729,8.162351323,27.81615538,46.0068031,0,14.59719,42.00774,0,419443.9779,1207074.346,2684815,195888,5.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,7,19729,487,98.686,2.432,6855.584,169.226,218,217,232,230,2.468,2.468,185,135,NA,95,214,4.14286,296.85714,231,218,290.33333,4.66667,103.154,1.43943,136,54,230,100.887,1.62133,NA,0,46.05,43.6,71.29,79.03,2078,29,9.42601369141654,0,3977,58,78.0214861235452,28.8888888888889,722.079,10.077,1381.958,20.154,2.367,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,0,1,0,1,NA,NA,0,0,41.67,2,2,1,1,NA,3,47.38,3,4,NA,453681,3149,157.649,1.094,"tests performed",4.1,0.242,369,2,369,3482,1.21,3.8,0.26,NA,NA,NA,NA,0,1,1,7,7,7,12,21,1,38,59,86,106,138,170,336,13,0,0,0,10,10,10,16,28,1,51,78,116,145,197,243,507,10,2860,1308,1530,59005,26908,31502,98.72281671,45.15015533,52.81325509,2036.762168,928.8229203,1087.400759,45.73426573,85.49019608,53.4965035,0,1,1,7,7,7,12,21,1,38,59,86,106,138,170,336,13,0,0,0,10,10,10,16,28,1,51,78,116,145,197,243,507,10,2860,1308,1530,59005,26908,31502,98.72281671,45.15015533,52.81325509,2036.762168,928.8229203,1087.400759,45.73426573,85.49019608,53.4965035
"4","Algeria",99,95,95,95,95,0,NA,0,63,0,8.2,3200,3e+08,5.24414553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2647583,12.5937459,10.7245025,10.7245025,0.29,0.13,16.07761847,19.68895834,63.68725223,1.019307132,1.248262963,4.037716813,16.4,52.78,287.77,66.88,29.4,24.27,13.86,71.2,9.59,0.86,1.04,67.53,3.98,27.4,19.9,34.9,0.772870191,2.324307773,4.01711778,64.56726742,194.1777588,335.598812,12.42962964,37.38051374,64.60500976,0.1079367,3.01498,25.60362,44674.13448,1247876.042,10597132.98,34927459,4944069,4.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,9,56706,1931,6.545,0.205,1293.151,44.035,221,224,226,224,3.405,3.405,220,219,209,220,221,9.42857,266.71429,214,209,275.33333,8,6.08243,0.21486,216,209,228,6.279,0.18233,221,0,141.71,144.93,166.27,139.52,1867,66,29.6527777777778,40.4255319148936,3307,113,62.8261939931068,22.8260869565217,42.576,1.505,75.414,2.577,6.203,14,0.314,NA,NA,NA,NA,NA,NA,0,1,2,2,2,0,1,NA,NA,0,2,56.48,4,2,1,1,NA,2,61.43,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1.2,4.6,7.8,18.9,0,0,0,1,2,2,3,5,0,6,8,11,11,12,14,34,2,13,11,16,105,160,219,321,500,23,709,895,1284,1297,1423,1697,4121,180,32100,2008,2809,884673,52344,73671,80.92368972,5.062142335,7.081453097,2230.249326,131.958555,185.7236494,6.255451713,71.48451406,8.750778816,0,0,0,1,2,2,3,5,0,6,8,11,11,12,14,34,2,13,11,16,105,160,219,321,500,23,709,895,1284,1297,1423,1697,4121,180,32100,2008,2809,884673,52344,73671,80.92368972,5.062142335,7.081453097,2230.249326,131.958555,185.7236494,6.255451713,71.48451406,8.750778816
"5","Americas",95,89,91,91,94,568,NA,32116,611,49,1.9,19000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6,25.9,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Andorra",NA,94,97,97,96,NA,NA,16,NA,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0856197,5.8184757,8.2099398,8.2099398,0.31,0.13,0.026552733,0.016817825,0.024597875,0.339328944,0.214922313,0.314346969,NA,45.37,130.3,25.24,4.11,23.83,7.45,14.78,11.03,0.08,0.46,133.38,4.19,25.6,25.9,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0,4410,72,1100.11,0,57076.296,931.858,219,212,239,215,1.633,1.633,223,147,NA,4,215,1.42857,112.42857,225,215,124,1,1455.10343,18.48914,213,NA,215,1604.86633,12.94233,NA,0,23.6,24.68,48.86,32.45,787,10,25.3184713375796,100,1415,15,37.5121477162294,275,10185.724,129.425,18313.596,194.137,1.608,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,0,2,NA,NA,NA,2,49.07,3,0,2,0,NA,3,58.93,2,5,NA,154962,NA,2005.591,NA,"people tested",14.5,0.069,11,11,11,341,4.413,13.7,0.073,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
