"cost_of_calorie_sufficient_diet_2017_usd_per_day","cost_of_nutrient_adequate_diet_2017_usd_per_day","cost_of_healthy_diet_2017_usd_per_day","calorie_sufficient_diet_cost_percent_of_1_20_poverty_line","nutrient_adequate_diet_cost_percent_of_1_20_poverty_line","healthy_diet_cost_percent_of_1_20_poverty_line","calorie_sufficient_diet_cost_percent_of_average_food_expenditure","nutrient_adequate_diet_cost_percent_of_average_food_expenditure","healthy_diet_cost_percent_of_average_food_expenditure","calorie_sufficient_diet_cost_percent_cannot_afford","nutrient_adequate_diet_cost_percent_cannot_afford","healthy_diet_cost_percent_cannot_afford","calorie_sufficient_diet_cost_number_cannot_afford","nutrient_adequate_diet_cost_number_cannot_afford","healthy_diet_cost_number_cannot_afford","population_with_access_to_improved_sanitation_y","population_without_access_to_improved_sanitation_y","life_satisfaction_in_cantril_ladder_world_happiness_report_2019"
0.88293673235,2.41532811049,3.57146386627,75.4237629753,201.431747703,301.352760018,27.67945439228,79.9797848177,123.1334414277,5.9846197131,37.573696777,58.79338033,1085886.64514831,9608576.325433,21745803.3617923,2431908,49631,6.375
0.508367756,2.271961773,3.306929619,42.47015507,189.8046594,276.2681386,4.759807879,21.27220189,30.96252558,0.7519175,6.444023,11.02077,147281.7726,1262222.425,2158692.332,15674045,4141436,6.13
0.621210643,2.270001586,3.398629889,51.89729684,189.6409011,283.9289799,6.770769513,24.7414588,37.04273244,0.001276778,0.4716394,2.541048,1844.902587,681503.5576,3671731.522,104037940,40058930,5.495
0.762956708,1.310426108,3.607720503,63.73907337,109.4758653,301.3968674,52.86538101,90.79961513,249.9794771,23.69054,56.56786,91.14971,2838348.672,6777359.669,10920589.33,7163805,4465748,3.268
0.89776029474,2.27418131952,3.60060209756,76.3464967473,187.517912823,306.519629798,28.57851264585,77.0872724572,126.2740263976,7.048423469,48.00021353,72.2476696,1199482.8564681,6224687.256927,9068158.385342,6466968.24,1952947.71,4.54218
0.895221716,2.528955099,3.2009921,74.78878163,211.2744444,267.4178864,19.10498482,53.97059513,68.31258044,18.5827,71.84284,81.26451,38482.7276,148778.6189,168289.8611,67857,127696,5.30755
1.04581216554,2.57407024764,3.56330237992,86.9597533712,219.517698459,300.024964173,26.14598163107,66.535032472,91.1549166191,5.064088386,32.674695297,54.15603227,1188882.92700959,5413364.728622,8461598.924483,31557144,0,6.56
0.744343569,1.857560211,3.178888156,62.18409098,155.1846459,265.5712745,23.01494333,57.43536287,98.29053922,8.035439,49.44025,77.24802,1239014.954,7623380.515,11911166.52,7129049,7847945,5.489
0.613036548,2.721453576,4.336531784,51.21441502,227.3561884,362.283357,9.152198781,40.62936245,64.74132912,2.950878,12.28619,23.87022,207176.9541,862595.9535,1675894.25,6839949,255434,6.042
1.241975289,2.201196701,2.770219681,103.7573341,183.8927904,231.4302156,57.83079465,102.4955613,128.9912987,40.10301,76.5531,85.57656,3003086.233,5732626.072,6408341.648,962524,6274501,3.447
1.03532673443,2.55551008032,3.58150012273,86.9386579675,222.56042172,308.408817779,27.66418405837,76.5434244457,110.5022785893,6.486419303,37.008337347,57.62466265,1080520.18893059,9296992.81523208,28621918.9862023,5535002,0,6.378
0.387426943,2.110823834,3.333447784,32.36649482,176.3428433,278.4835241,5.577298781,30.38687786,47.98745827,0.5420523,1.311294,2.348883,29483.48216,71324.32286,127761.1958,5358715,65086,6.519
0.440995618,2.047126761,3.041276348,36.84173919,171.0214503,254.0748829,6.205535896,28.80645084,42.79577567,0,0,0.01920434,0,0,396.8361772,2044959,18572,6.462
0.87869692522,2.27973983946,3.61760466091,74.5216536768,190.399538644,306.282466771,26.79939565325,77.3609435133,131.6022983617,5.8674817272,49.18500973,74.9295032,1748396.5140547,12778104.705372,15074406.85985,2915110,9489615,4.668
1.264708811,3.407425561,4.276109309,105.6565422,284.6637896,357.2355313,29.2795996,78.8861873,98.99730862,18.0559,54.05105,61.10259,10291944.43,30809342.27,34828751.87,36527953,18484024,4.947
0.68144879,4.320287496,4.860810844,56.92972348,360.9262737,406.0827773,13.13085791,83.24775401,93.66311521,0,0.9978241,1.228063,0,512501.5262,630756.6251,51014947,0,5.793
0.83377964097,2.24263159721,3.62172977616,69.0258032362,185.476777001,301.702303578,31.05570109475,90.8392864732,152.6713226857,9.5047743552,50.38716793,75.9670991,1521719.7395248,8775641.67294301,10534391.507022,796103,11086033,2.817
0.442280512,1.770827881,2.715095317,36.94908205,147.9388371,226.8250056,6.080570696,24.34573494,37.32773335,0.5017389,0.9513059,1.480493,233776.3898,443244.2031,689809.5975,46401249,46448,6.502
0.971934199,2.227864363,4.050519973,81.19751039,186.1206652,338.3893043,17.60403343,40.35190729,73.36452306,0.08013956,10.67173,45.437,17185.12725,2288445.781,9743510.28,19938666,1027334,4.213
1.078303515,2.088458248,4.232425264,90.08383584,174.4743733,353.5860705,24.17271361,46.81771173,94.87978326,5.536669,35.98657,81.57917,2259702.644,14687341.32,33295229.71,8906147,28831766,4.139
0.86273726097,2.46030520021,3.56915152146,74.3746467254,207.577373071,299.928879889,27.56714218358,87.1008716208,128.5578325851,8.383443959,38.809867577,59.82176823,1102072.84838761,9365688.60029001,21679942.3026588,438141,115067,6.269
0.822322346,2.502307275,2.889616398,68.69860871,209.0482268,241.4048787,11.10858749,33.80316664,39.03524782,0.1356052,0.3259973,0.3404294,13638.76149,32787.82392,34239.36096,9730592,68594,7.314
0.422059823,2.123611479,2.45778473,35.25980145,177.4111511,205.3287159,5.577981123,28.06584301,32.48230717,0,0.02182594,0.02182594,0,1844.693527,1844.693527,8274114,8282,7.508
0.88724293213,2.26574840119,3.61873467444,75.6175349927,188.193423914,304.889537773,27.20179277823,75.5709401592,124.3021074602,5.8426202077,48.62229593,72.5163711,1511811.3961084,9217891.388686,12209088.911544,17929383,805604,3.462
0.911056262,2.344516378,3.217305785,76.11163426,195.8660299,268.7807673,36.19254302,93.13805678,127.810414,0.7854215,16.24259,34.01277,69747.53413,1442385.522,3020425.13,8121218,427433,5.373
0.993807355,1.943333143,2.670800338,83.02484168,162.3503044,223.1245061,37.34486265,73.02573176,100.3621791,31.10177,71.84402,84.53875,17001442.32,39272747.56,46212182.83,8405273,45474684,3.786
1.046140589,2.883112817,5.012801356,87.39687457,240.8615553,418.7803973,17.28115243,47.62601951,82.80625501,0.002042557,2.216301,19.70135,1413.650799,1533898.775,13635276.36,63851568,4806032,5.885
1.938657561,2.309871612,6.206968342,161.959696,192.9717303,518.5437211,143.9768989,171.5455881,460.9684924,66.35256,74.28932,97.28955,5108135.243,5719144.728,7489811.684,860349,6556453,4.179
1.008387702,3.134152422,4.08868259,84.24291577,261.8339534,341.5774929,12.85923731,39.96757366,52.14000489,0.1681227,3.472017,7.340323,2326.939216,48055.21513,101595.3554,1244484,115608,6.192
0.603618059,1.881483827,3.447835621,50.42757388,157.1832772,288.0397344,11.11575981,34.64794,63.49265403,0,1.57308,13.31939,0,179857.2051,1522864.864,10326673,946988,4.731
0.734378871,2.370504554,3.440223518,61.35161827,198.037139,287.4038026,9.986639878,32.23591562,46.78276397,0,2.007663,6.668437,0,1628252.678,5408228.574,74279627,3991845,4.862
0.648064841,1.799356803,3.000061375,54.14075527,150.3222058,250.6316938,42.58860861,118.2475855,197.1537903,7.880419,60.01055,81.69172,3243774.713,24701821.64,33626325.65,7667670,32477200,4.641
0.91960737586,2.28937448183,3.57978151411,78.3626666177,190.30777197,302.236150312,26.11809263775,68.1591406436,102.3109629897,4.0040961242,40.64234933,66.6959832,1275707.5399878,8410403.011383,15117891.676149,43302714,1851315,5.27
0.9199566221,2.37610883771,3.56939772606,77.647385432,198.360986954,300.503290942,25.24386307488,64.7121138824,93.3544086387999,4.3756671152,33.603444767,58.11486583,1053120.63635541,4977093.584284,5708750.5884463,8934599,219703,6.458
0.265348333,1.539730769,1.887692082,22.16778056,128.6324786,157.7019283,4.963690084,28.80269213,35.31176681,0.1003027,0.3433783,0.4246,66258.81917,226831.787,280485.9153,64607830,521031,6.798
0.9044263,2.21435,2.974152331,75.55775272,184.9916458,248.4671956,12.8980859,31.57899822,42.41459171,0.9991196,1.499683,1.499683,3246994.217,4873752.881,4873752.881,320896618,0,7.028
0.694181218,2.128675062,2.961332191,57.99341841,177.834174,247.396173,9.391300947,28.79799626,40.06268259,0.02453968,0.3399476,1.307074,843.3419311,11682.7956,44919.50634,3308016,123536,6.31
1.04882453954,2.57931514867,3.55554497148,87.1509349557,220.259766299,297.839079689,26.36474528543,68.0576821856,92.4421819684,4.837440498,31.791761277,52.8178646,1117255.66367359,5587052.165652,8684649.798116,31298900,0,6.154
0.90592637565,2.2906872969,3.61543304393,76.944430357,192.616561418,304.922562035,26.5497793162,71.2532995673,106.1597023562,4.4873914466,44.28602123,70.678369,1174183.751108,10343396.970066,23349380.406268,29410446,1744688,4.574
0.974507314,2.513795511,4.306775634,81.41247403,210.0079792,359.7974631,28.58516223,73.73700685,126.3303809,0.4951231,10.18864,32.01523,468369.8264,9638111.305,30285332.51,71536374,20176926,5.467
0.89086081617,2.25518767884,3.63293626263,76.4146989892,187.389232183,305.662639959,26.19670636225,69.901989769,108.2236789266,4.0157216381,46.3170338,71.4224581,1293098.0287096,12862915.42198,29699747.91948,13277013,11632956,4.197
1.278012074,2.379476799,3.306079267,106.767926,198.7867,276.1970983,75.42884391,140.4377844,195.1262762,57.78896,77.14788,84.97017,9739571.017,13002262.99,14320607.34,7068158,9032429,4.838
0.774647423,2.29716701,3.967124844,64.71574124,191.9103601,331.4222928,34.26312295,101.6050831,175.4683258,8.090322,63.16433,82.59679,1151798.513,8992544.593,11759094.37,5806102,9971349,3.16
0.449308988,2.407971577,3.108033837,37.53625634,201.1672161,259.6519496,5.952627554,31.90178325,41.17649176,0,0.1187588,0.188587,0,12581.82744,19979.73279,10451144,94915,6.897
